qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
HyS0001.370	2960.508207929089	41.91086624845665	79	803	1.796868408970993	0.04276423004313494	4.193824779863185e-06	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha	PPP2R3A
HyS0001.373	716.7216377037986	64.28970112676659	100	17416	1.0310753548218112	0.2912546667585467	0.0010863179131053926	Soma ferritin	
HyS0001.374	3424.5941909569005	42.782759849631844	78	595	1.9809032460179368	0.03974207936651296	0.00011337854623408989	GTPase activator protein (Fragment)	TBC1D23
HyS0001.375	6534.580126185716	27.588018086696408	53	111	3.212555313151149	0.01644748869871473	0.00030468332718314433	ubiquitin carboxyl-terminal hydrolase MINDY-1	MINDY2
HyS0001.376	3979.287331317614	10.799435913890362	26	146	2.190499752365965	0.01656908049017225	0.00016035895641023734	WASH complex subunit 2	
HyS0001.385	518.5889690860428	9.47226117221795	25	8275	0.8077249830938713	0.01940733615772398	0.00017536479302572276	Gonadotropin inducible ovarian transcription factor 2 beta	ZNF382
HyS0001.387	3.3537198957622765e-12	0.5514172203346724	1	164	0.598827973803392	0.01665562182460791	2.471181742320955e-05	Pyroglutamylated RFamide peptide receptor	
HyS0001.397	1.6778388240203366e-10	0.596888089289384	1	1160	0.5900000000000671	0.0	0.0	Membrane-associated protein, putative	
HyS0001.398	225.42431068304919	3.259490354335127	8	13920	0.68541687536078	0.009900255141832116	7.931194667833989e-07	Ankyrin repeat and SAM domain-containing protein 3	
HyS0001.399	3212.117605782701	3.273797112678559	6	52	1.8788915082252444	0.0076304811658028165	1.5544714429810073e-05	Cilia and flagella associated protein 126	CFAP126
HyS0001.400	2421.3665877540966	58.917127793282845	100	1527	1.5870082051097465	0.05369900192552015	5.4949379100349405e-05	Eukaryotic translation initiation factor 2A	EIF2A
HyS0001.402	355.77947946219064	40.90741830782286	59	41673	0.7414198202340456	0.017183221887581996	4.604243754712373e-05	Pre-mRNA branch site protein p14	SF3B6
HyS0001.403	3046.939239022563	36.44400621146862	76	726	1.8388479688912769	0.05671488264741692	0.0006692739560324869	Stromal antigen	
HyS0001.405	3286.403286102175	54.93512216268337	97	804	1.9332077439466655	0.054048651842583444	3.2201461315106577e-05	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	
HyS0001.406	2866.158846574721	10.507448156310128	26	283	1.740000906844374	0.006673851246626223	1.1352688687023505e-05	Arginine/serine-rich coiled-coil protein 2	LUC7L3
HyS0001.407	1441.28873898169	39.42562822968687	62	2671	1.1957272383899165	0.05511609802392341	1.0542228059815832e-05	ADP ribosylation factor	
HyS0001.408	5986.840633082578	49.694940135841016	91	227	3.0175742290943273	0.06186661627079158	0.0024334618888166024	Caspase-activated deoxyribonuclease	DFFB
HyS0001.413	2256.307008298687	62.57410884288432	99	1740	1.546555263995871	0.10194719410063513	2.239015299325227e-05	Elongation factor G, mitochondrial	GFM1
HyS0001.415	737.2585105269322	6.115969271893	28	4404	0.8887781700738708	0.007310324451922371	1.4695178955349484e-05	RAN binding protein 2	
HyS0001.417	2093.3895977947595	12.6811367200991	41	831	1.4324041669109306	0.009522653381209082	6.607504929642345e-05	Ran-specific GTPase-activating protein 1	
HyS0001.419	658.6175700018772	23.880035406936077	58	11916	0.9517350670569267	0.18542071804523466	0.00075292461007482	Metalloendopeptidase	
HyS0001.420	829.0433361753744	1.335027148640324	4	510	0.92264507428764	0.0019391005711115155	8.257400573316416e-07	Nucleosome-remodeling factor subunit BPTF	EMSY
HyS0001.422	4003.13619937372	51.205183951492195	84	469	2.232652736769681	0.07806898302158677	0.001084800937593433	Intraflagellar transport protein 81	IFT81
HyS0001.423	1967.903336748204	23.43100004153338	48	1105	1.3845091363753959	0.013863542604228759	6.204793657720214e-06	Testis potassium dependent sodium/calcium exchanger	
HyS0001.424	1574.7268191052704	28.727287347198516	61	2182	1.2520517846413841	0.06068109599549335	3.806083227913326e-06	Mitogen-activated protein kinase kinase kinase kinase	
HyS0001.425	1608.5766159942038	4.375593340017353	9	311	1.351133853706997	0.2220755812430099	0.0001574625260111429	Selenoprotein T	
HyS0001.428	2646.5756205246807	69.15302962211003	98	1252	1.672912804181433	0.04578984030486238	0.0006970304991762004	RNA polymerase II subunit H	POLR2H
HyS0001.432	1947.4546907849688	1.1360768337153782	2	47	1.3721752052471032	0.006025129675189965	5.102632498540289e-07	Histone domain containing protein	
HyS0001.436	1.246923580831806e-14	0.3629029983520443	1	9	0.6251906499881328	0.06639741518578351	9.96983379239161e-07	dynein heavy chain 9, axonemal-like	
HyS0001.437	4.0512525879064547e-13	0.4707832522901402	1	57	0.5918128650237615	0.003420369207757411	3.4671825027305683e-06	Ribonuclease P protein subunit p38	
HyS0001.442	694.2940680198337	10.074103030704714	15	2784	0.8741084801991863	0.012057384943079251	2.1948571046339705e-05	Defective in cullin neddylation protein (Fragment)	
HyS0001.443	947.5807832501125	57.95623340050731	100	9963	1.1400149802132764	0.3225751422033125	0.000892077273792347	Sodium/hydrogen exchanger	SLC9A6
HyS0001.444	1161.7359053198243	1.700853663918326	3	199	1.0563715417621078	0.003164488709781471	3.089969896561227e-08	Potassium voltage-gated channel subfamily A member 1	
HyS0001.445	1444.107432602439	4.725457168997813	15	627	1.1738036178572377	0.011623810132220332	1.2723092609099336e-06	mediator of RNA polymerase II transcription subunit 12	
HyS0001.446	168.7568132782779	1.6573080948402208	3	9422	0.6775916137728372	0.03790324884990142	8.32855391120664e-06	Tetraspanin	
HyS0001.450	3468.225123043492	44.485338188978886	86	640	1.9927056639956895	0.029079680500426808	0.00016920565331513882	Platelet-activating factor acetylhydrolase IB subunit gamma	PAFAH1B3
HyS0001.451	274.65455817698466	13.651658587853754	29	34314	0.7075689885918794	0.014540542688013981	3.388482190923104e-05	Phosphatidylinositol phosphate kinase	
HyS0001.452	1135.0664842888566	32.55532866127412	77	5338	1.060551578541907	0.03117840692464939	2.1457815011528058e-05	ubiquitin-associated and SH3 domain-containing protein B	UBASH3A
HyS0001.454	3.862463324310513e-12	0.43222760278006644	1	176	0.5900000000000015	0.0	0.0	Glycine-rich RNA-binding protein	
HyS0001.455	2753.8533723934006	25.90348030299351	58	682	1.7363589816515468	0.08455866201250406	7.709137796933534e-05	Hormone-sensitive lipase a	
HyS0001.456	5963.039835354545	46.9110125362895	87	219	3.0064492189861154	0.058929699718703606	2.7199669229098358e-05	Rhomboid domain-containing protein 1	RHBDD1
HyS0001.457	5236.691419215737	51.87754871704489	76	248	2.697291286443513	0.02379478086787901	0.00017424486210193663	Dynein assembly factor with WDR repeat domains 1	DAW1
HyS0001.458	871.991861519514	64.70267665686966	100	11765	1.0172482011143185	0.14802054124064665	2.8482448512900193e-05	Glutathione-disulfide reductase	
HyS0001.462	1182.7438930998987	1.3171255568732745	3	188	1.065454837033943	0.004447581984435846	3.0671116317749583e-06	Peroxisomal biogenesis factor 19	PEX19
HyS0001.463	482.3744447227861	38.98170808445599	79	30331	0.8135355802048495	0.05753803741412099	0.004532124312542424	Bloom syndrome RecQ like helicase	BLM
HyS0001.466	1.246923580831806e-14	0.4251351106246262	1	3	0.5918362240216672	0.0034645335104812516	1.0630556099302868e-06	Putative zinc/iron transporter (inferred by orthology to a S. mansoni protein)	
HyS0001.467	4674.977861069683	39.865738726659444	76	310	2.499804143596912	0.07511442617629596	0.00011766478008579666	Transforming growth factor beta regulator	TBRG1
HyS0001.474	3124.4920165703084	37.64033999064796	61	559	1.8549110418044665	0.028515059685469246	6.26771522329373e-05	Signal recognition particle receptor subunit alpha	
HyS0001.475	333.49527671149553	0.830260623895922	2	1608	0.758709443800788	0.06662510908864232	1.264960470463807e-06	GPI mannosyltransferase 1	
HyS0001.476	2931.4577237898725	47.056697976718574	82	854	1.7891236311895908	0.050060107133974	0.0004342446317882123	Monoacylglycerol O-acyltransferase 1	MOGAT1
HyS0001.477	4131.727657566045	45.34585306956762	72	377	2.2557457393463665	0.024629563008151195	5.039628140811454e-05	Eukaryotic translation initiation factor 4E member 2	EIF4E2
HyS0001.478	2365.175694386125	34.13880864856941	91	1452	1.5551635009054205	0.03602364196602971	3.464544873236573e-05	Leukemia-associated Rho guanine nucleotide exchange factor	ARHGEF12
HyS0001.480	939.9546097246614	52.387349956175015	100	10113	1.0339307639193343	0.12820364137237034	4.950510567548438e-05	Histone acetyltransferase	
HyS0001.481	179.22630441497722	2.6549629436020674	8	20523	0.6628630262267817	0.0022122659822591826	1.7450967294372662e-07	Coatomer subunit delta	
HyS0001.482	2888.8658165407687	28.136459516119583	80	854	1.7710419968909152	0.048101735251534716	8.752956471929033e-05	Pleckstriny domain family B member	
HyS0001.485	2602.7191038333303	14.15598866351079	28	369	1.6533242697140416	0.04195496023561251	2.496279174542379e-05	Mitochondrial ribosomal protein of the large subunit	
HyS0001.486	992.9418516526353	1.6094528784822058	3	265	0.9907886593925164	0.006814939152328998	4.903639895145591e-08	Glycerol kinase 5	
HyS0001.487	5100.293250153361	38.931619937235645	82	282	2.647446339785013	0.03268889797438989	0.00019618986208613792	Run domain Beclin-1 interacting and cysteine-rich containing protein isoform B	RUBCN
HyS0001.494	207.18542742575565	38.778324357123026	68	141367	0.6848716645104241	0.02258670254172687	0.001327059650337982	N-acetyltransferase san	NAA50
HyS0001.495	305.80736377098395	5.246344722747305	11	10463	0.7305275530732922	0.03434830548128938	2.829907644791466e-07	Amino-acid dehydrogenase	
HyS0001.496	4459.491058684749	48.40303557143494	76	342	2.3847006385262435	0.020562343920536418	0.0003086387229849851	Down syndrome critical region protein A	
HyS0001.497	3279.826667774378	54.31574719237871	93	774	1.9534782901460106	0.09725369520664551	0.00015822883685979116	Mitochondrial intermediate peptidase	MIPEP
HyS0001.498	1874.6887327292466	4.206132148118381	11	280	1.343619238806902	0.007063668421911506	7.25795071560453e-08	Lysosome-associated membrane glycoprotein 1	
HyS0001.501	164.48508940972732	2.0115073189856187	4	13161	0.6796321616504325	0.04497637160685284	3.2446745477963384e-05	Acidic endochitinase	
HyS0001.506	3560.242404628266	36.825327951933374	75	528	2.0326913366080612	0.03508159902050697	5.636379431841763e-05	Peroxisome assembly factor	PEX6
HyS0001.507	1559.5393254277278	31.83745887077752	49	1803	1.2328521569136812	0.03591525428662021	6.709853407019334e-05	Ubiquitin protein ligase	
HyS0001.510	5114.9904822551225	25.33216429337979	54	184	2.70192246123376	0.12438491655653547	0.0001131278373419379	Glycosylphosphatidylinositol-specific phospholipase D	GPLD1
HyS0001.512	313.96124117947954	1.5121847057740738	3	2717	0.7171181891597416	0.002893756570227159	8.52864694724049e-08	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6	
HyS0001.513	163.9145232434969	3.180085747035812	6	19965	0.6613062617967264	0.010830969849491572	1.9239548576147695e-06	Hexosyltransferase	
HyS0001.514	1087.890084864631	1.7168862846803665	3	227	1.0264331136426392	0.0024094819040290207	2.7143825732017272e-06	EFR3 homolog Ba (S. cerevisiae)	
HyS0001.515	2178.1922026126585	3.0093185351490117	8	151	1.467943578252327	0.012575679207393848	7.936136723842287e-05	DIX domain containing 1	DIXDC1
HyS0001.516	3154.545888742043	20.283921720279274	65	578	1.8678029209750475	0.030154362097958014	0.0001376783156217119	Amyloid protein variant 2	APP
HyS0001.517	5127.946105852031	37.91551593195915	94	319	2.6677007627461395	0.05003358511671044	0.00022601467352938647	FERM, RhoGEF and pleckstrin domain-containing protein 2	FARP2
HyS0001.518	4065.3761733425777	37.88372453161009	77	417	2.2410414345392606	0.046914713965150914	0.001308340034976312	PBX/knotted 1 homeobox 2	PKNOX2
HyS0001.521	1746.6027718417465	42.6736535021323	75	2199	1.2953943845078189	0.012741781262486237	6.585100124491384e-06	Vesicular glutamate transporter	
HyS0001.522	1.0961624041738603e-09	0.2943980861604284	1	2965	0.603343120509302	0.025175671273674902	7.366907963268831e-07	Ligand-binding protein SH3	
HyS0001.523	3877.46849053367	41.75885707231614	76	452	2.1681241820308657	0.05120139073291563	2.4364476076090236e-06	Testis-specific serine/threonine-protein kinase	TSSK1B
HyS0001.524	1678.5384719668102	6.1168888322165	13	405	1.2641595561439318	0.005177647012530257	7.220283348103106e-07	Rho guanine nucleotide exchange factor 7	ARHGEF7
HyS0001.525	2397.3830751530254	36.1348950098395	49	763	1.559113390591042	0.01916928776415834	2.190074138620658e-05	26S proteasome regulatory complex ATPase RPT3	PSMC4
HyS0001.526	2684.4827655281724	3.1211715429347953	7	85	1.664259300715763	0.000879611727674522	1.4441316975036197e-08	Basic leucine zipper nuclear factor 1(Blzf1) protein, putative	
HyS0001.527	4227.453323685221	44.06464210565396	86	429	2.3000446135810706	0.03596399541468963	0.00011832685983490986	Component of oligomeric golgi complex 3	COG3
HyS0001.529	404.63691642707204	39.16899820294357	57	31108	0.766148944594309	0.026962476238363103	0.00020328085739335506	DEAD-box ATP-dependent RNA helicase	
HyS0001.530	1233.035393025391	68.03730828337558	100	5884	1.1152971868376615	0.060532100788338906	5.081048428350062e-05	AP complex subunit sigma	
HyS0001.531	3813.5135786751675	45.260171742928364	87	535	2.133613033190913	0.03433052249003315	0.000621240056421398	Ring finger protein 13	RNF13
HyS0001.532	3248.237648385909	48.17175312835339	84	711	1.9204699085080406	0.05877938806359102	0.0010886739986956044	Unconventional myosin-VIIa	MYO7A
HyS0001.533	4138.73741530027	46.31370512827363	95	496	2.2717927371109563	0.04960392235241033	0.00038460720354131377	Cbl proto-oncogene B	CBLB
HyS0001.534	1234.2013571160603	41.771736737516086	73	4289	1.0978428702740648	0.02672126062576997	2.9647991351154352e-06	Long-chain fatty acid transport protein 4	
HyS0001.536	3472.640878344344	39.556905371063515	65	482	1.995581409859518	0.03117866651422275	1.8263462122219795e-05	RB binding protein 5, histone lysine methyltransferase complex subunit	RBBP5
HyS0001.537	4509.247342370794	44.714085291415984	83	365	2.4300157314727646	0.068513382874025	0.0002350800606771802	LOW QUALITY PROTEIN: ankyrin repeat domain-containing protein 42	ANKRD42
HyS0001.540	4.639800001929207e-13	0.6009028833238473	1	61	0.5976737252487399	0.01447852551242541	5.336357713507692e-06	Box C/D snoRNA protein 1 (Fragment)	
HyS0001.541	4.108288063232352e-11	0.5489115526903987	1	574	0.678117427232613	0.16625916870415647	3.3909696855842493e-06	Myb transcription factor	
HyS0001.542	4.108288063232352e-11	0.5849111407165762	1	574	0.6782235885376162	0.1664594728990552	3.3950550269106307e-06	Myb transcription factor	
HyS0001.543	1045.9908418262723	40.23904974195475	77	6289	1.0396437290570661	0.05891198340192497	0.0012020561768482914	Flavin-containing monooxygenase	REXO4
HyS0001.544	788.2771984723499	35.049388608064696	60	8636	0.9576273057036574	0.0986769994088842	0.0008808314004415801	Homocysteine S-methyltransferase YbgG	
HyS0001.545	1088.930137957742	1.1888790237130262	2	150	1.0751830888690117	0.09359932497589199	0.00016957243460589155	FUN14 domain-containing protein 1	
HyS0001.546	218.35473070282958	2.8663128989391202	5	9189	0.6848951976382078	0.014251513521713345	1.5952839872964695e-07	Arginine and glutamate-rich protein 1-A	
HyS0001.547	1247.7478709700542	9.418856998301775	24	1362	1.0909478003427533	0.0034874422480786673	1.5378162489242507e-05	Guanine nucleotide exchange factor DBS	
HyS0001.549	6060.626079415641	50.37837061496934	87	212	3.0936956464699197	0.14983847365829983	0.001541183238212561	SPRY domain-containing protein 7	SPRYD7
HyS0001.550	186.8917883380259	2.007527165586853	4	10191	0.669687574594637	0.009303327792537446	4.776469091648708e-06	2OG-Fe(II) oxygenase family Oxidoreductase	
HyS0001.551	481.5948964349712	5.625519976947862	11	4226	0.7864533838055969	0.007198675140549262	6.370355871460522e-06	Thymine dioxygenase	
HyS0001.552	1.3578994307747696e-13	0.4238427665867086	1	33	0.5932975114997884	0.006221719457013574	9.378557978863116e-09	ABC transporter G family member 2	
HyS0001.553	389.30166590712446	9.21367597642608	18	10605	0.7627878011925124	0.032197078275551384	0.00013416718102864507	Clavaminate synthase	
HyS0001.554	453.47463374970664	4.757245207676361	10	4327	0.7739026043916833	0.0047409922580395475	1.24975198656871e-06	Thymine dioxygenase	
HyS0001.555	466.91084958145285	11.698976505730522	26	10644	0.7985629891118666	0.04112044639655022	0.00024063445569281957	Clavaminate synthase	
HyS0001.556	584.6237104719949	4.931944505422699	10	2602	0.8270354629783773	0.006010929924455969	9.296480887208028e-06	Oxoglutarate/iron-dependent oxygenase	
HyS0001.557	2847.913882340894	31.01482264085554	62	683	1.7461127341763933	0.03196745854459599	0.0002214105699943234	Upstream stimulatory factor	
HyS0001.558	5317.928530428268	27.036169208661896	49	155	2.8236499761879856	0.20083300582461652	0.0018535464815883896	F-box only protein 36	FBXO36
